year,month,day,oxy_deep
1997,10,5,2.455827717
1997,10,6,2.430862531
1997,10,7,2.405897345
1997,10,8,2.380932159
1997,10,9,2.355966973
1997,10,10,2.331001787
1997,10,11,2.306036601
1997,10,12,2.281071415
1997,10,13,2.256106229
1997,10,14,2.231141043
1997,10,15,2.206175857
1997,10,16,2.181210671
1997,10,17,2.156245485
1997,10,18,2.131280299
1997,10,19,2.106315113
1997,10,20,2.121832918
1997,10,21,2.137350723
1997,10,22,2.152868528
1997,10,23,2.168386333
1997,10,24,2.183904137
1997,10,25,2.199421942
1997,10,26,2.214939747
1997,10,27,2.230457552
1997,10,28,2.245975357
1997,10,29,2.261493161
1997,10,30,2.277010966
1997,10,31,2.292528771
1997,11,1,2.308046576
1997,11,2,2.323564381
1997,11,3,2.339082186
1997,11,4,2.35459999
1997,11,5,2.370117795
1997,11,6,2.3856356
1997,11,7,2.401153405
1997,11,8,2.41667121
1997,11,9,2.432189015
1997,11,10,2.447706819
1997,11,11,2.463224624
1997,11,12,2.478742429
1997,11,13,2.494260234
1997,11,14,2.509778039
1997,11,15,2.525295843
1997,11,16,2.540813648
1997,11,17,2.556331453
1997,11,18,2.571849258
1997,11,19,2.587367063
1997,11,20,2.602884868
1997,11,21,2.618402672
1997,11,22,2.633920477
1997,11,23,2.649438282
1997,11,24,2.664956087
1997,11,25,2.680473892
1997,11,26,2.695991697
1997,11,27,2.711509501
1997,11,28,2.727027306
1997,11,29,2.742545111
1997,11,30,2.758062916
1997,12,1,2.773580721
1997,12,2,2.789098525
1997,12,3,2.80461633
1997,12,4,2.820134135
1997,12,5,2.83565194
1997,12,6,2.851169745
1997,12,7,2.86668755
1997,12,8,2.882205354
1997,12,9,2.897723159
1997,12,10,2.913240964
1997,12,11,2.928758769
1997,12,12,2.944276574
1997,12,13,2.959794379
1997,12,14,2.975312183
1997,12,15,2.949401361
1997,12,16,2.923490539
1997,12,17,2.897579716
1997,12,18,2.871668894
1997,12,19,2.845758072
1997,12,20,2.81984725
1997,12,21,2.793936427
1997,12,22,2.768025605
1997,12,23,2.742114783
1997,12,24,2.71620396
1997,12,25,2.690293138
1997,12,26,2.664382316
1997,12,27,2.638471494
1997,12,28,2.612560671
1997,12,29,2.613761602
1997,12,30,2.614962533
1997,12,31,2.616163465
1998,1,1,2.617364396
1998,1,2,2.618565327
1998,1,3,2.619766258
1998,1,4,2.620967189
1998,1,5,2.62216812
1998,1,6,2.623369051
1998,1,7,2.624569982
1998,1,8,2.625770914
1998,1,9,2.626971845
1998,1,10,2.628172776
1998,1,11,2.629373707
1998,1,12,2.651866843
1998,1,13,2.674359979
1998,1,14,2.696853116
1998,1,15,2.719346252
1998,1,16,2.741839388
1998,1,17,2.764332524
1998,1,18,2.78682566
1998,1,19,2.809318797
1998,1,20,2.831811933
1998,1,21,2.854305069
1998,1,22,2.876798205
1998,1,23,2.899291341
1998,1,24,2.921784478
1998,1,25,2.944277614
1998,1,26,2.96677075
1998,1,27,2.989263886
1998,1,28,3.011757022
1998,1,29,3.002109537
1998,1,30,2.992462052
1998,1,31,2.982814566
1998,2,1,2.973167081
1998,2,2,2.963519595
1998,2,3,2.95387211
1998,2,4,2.944224625
1998,2,5,2.934577139
1998,2,6,2.924929654
1998,2,7,2.915282169
1998,2,8,2.905634683
1998,2,9,2.895987198
1998,2,10,2.886339712
1998,2,11,2.876692227
1998,2,12,2.867044742
1998,2,13,2.857397256
1998,2,14,2.847749771
1998,2,15,2.838102285
1998,2,16,2.8284548
1998,2,17,2.818807315
1998,2,18,2.809159829
1998,2,19,2.799512344
1998,2,20,2.789864859
1998,2,21,2.780217373
1998,2,22,2.770569888
1998,2,23,2.760922402
1998,2,24,2.751274917
1998,2,25,2.741627432
1998,2,26,2.731979946
1998,2,27,2.722332461
1998,2,28,2.712684975
1998,3,1,2.70303749
1998,3,2,2.690944923
1998,3,3,2.678852356
1998,3,4,2.666759789
1998,3,5,2.654667222
1998,3,6,2.642574655
1998,3,7,2.630482088
1998,3,8,2.618389522
1998,3,9,2.606296955
1998,3,10,2.594204388
1998,3,11,2.582111821
1998,3,12,2.570019254
1998,3,13,2.557926687
1998,3,14,2.54583412
1998,3,15,2.533741553
1998,3,16,2.521648986
1998,3,17,2.509556419
1998,3,18,2.49719424
1998,3,19,2.484832062
1998,3,20,2.472469883
1998,3,21,2.460107704
1998,3,22,2.447745525
1998,3,23,2.435383346
1998,3,24,2.423021168
1998,3,25,2.410658989
1998,3,26,2.39829681
1998,3,27,2.385934631
1998,3,28,2.373572453
1998,3,29,2.361210274
1998,3,30,2.348848095
1998,3,31,2.336485916
1998,4,1,2.425118966
1998,4,2,2.513752015
1998,4,3,2.602385065
1998,4,4,2.691018114
1998,4,5,2.779651164
1998,4,6,2.868284213
1998,4,7,2.956917262
1998,4,8,3.045550312
1998,4,9,3.134183361
1998,4,10,3.222816411
1998,4,11,3.31144946
1998,4,12,3.40008251
1998,4,13,3.488715559
1998,4,14,3.455009714
1998,4,15,3.421303868
1998,4,16,3.387598023
1998,4,17,3.353892177
1998,4,18,3.320186332
1998,4,19,3.286480486
1998,4,20,3.252774641
1998,4,21,3.219068796
1998,4,22,3.18536295
1998,4,23,3.151657105
1998,4,24,3.117951259
1998,4,25,3.084245414
1998,4,26,3.050539568
1998,4,27,3.016833723
1998,4,28,2.983127877
1998,4,29,2.949422032
1998,4,30,2.915716187
1998,5,1,2.882010341
1998,5,2,2.848304496
1998,5,3,2.81459865
1998,5,4,2.82204314
1998,5,5,2.829487629
1998,5,6,2.836932119
1998,5,7,2.844376608
1998,5,8,2.851821097
1998,5,9,2.859265587
1998,5,10,2.866710076
1998,5,11,2.874154566
1998,5,12,2.881599055
1998,5,13,2.889043545
1998,5,14,2.896488034
1998,5,15,2.903932524
1998,5,16,2.911377013
1998,5,17,2.918821502
1998,5,18,2.944133392
1998,5,19,2.969445281
1998,5,20,2.99475717
1998,5,21,3.02006906
1998,5,22,3.045380949
1998,5,23,3.070692838
1998,5,24,3.096004727
1998,5,25,3.121316617
1998,5,26,3.146628506
1998,5,27,3.171940395
1998,5,28,3.197252284
1998,5,29,3.222564174
1998,5,30,3.247876063
1998,5,31,3.273187952
1998,6,1,3.289939921
1998,6,2,3.306691889
1998,6,3,3.323443858
1998,6,4,3.340195826
1998,6,5,3.356947795
1998,6,6,3.373699763
1998,6,7,3.390451732
1998,6,8,3.4072037
1998,6,9,3.423955669
1998,6,10,3.440707637
1998,6,11,3.457459606
1998,6,12,3.474211574
1998,6,13,3.490963543
1998,6,14,3.507715511
1998,6,15,3.52446748
1998,6,16,3.473323805
1998,6,17,3.422180131
1998,6,18,3.371036456
1998,6,19,3.319892782
1998,6,20,3.268749107
1998,6,21,3.217605433
1998,6,22,3.166461758
1998,6,23,3.115318084
1998,6,24,3.06417441
1998,6,25,3.013030735
1998,6,26,2.961887061
1998,6,27,2.910743386
1998,6,28,2.859599712
1998,6,29,2.851998483
1998,6,30,2.844397255
1998,7,1,2.836796027
1998,7,2,2.829194799
1998,7,3,2.821593571
1998,7,4,2.813992343
1998,7,5,2.806391114
1998,7,6,2.798789886
1998,7,7,2.791188658
1998,7,8,2.78358743
1998,7,9,2.775986202
1998,7,10,2.768384973
1998,7,11,2.760783745
1998,7,12,2.753182517
1998,7,13,2.745581289
1998,7,14,2.737980061
1998,7,15,2.730378833
1998,7,16,2.722777604
1998,7,17,2.715176376
1998,7,18,2.707575148
1998,7,19,2.69997392
1998,7,20,2.67976222
1998,7,21,2.659550521
1998,7,22,2.639338821
1998,7,23,2.619127122
1998,7,24,2.598915422
1998,7,25,2.578703723
1998,7,26,2.558492023
1998,7,27,2.538280324
1998,7,28,2.518068624
1998,7,29,2.497856925
1998,7,30,2.477645225
1998,7,31,2.457433526
1998,8,1,2.437221826
1998,8,2,2.417010127
1998,8,3,2.396798427
1998,8,4,2.376586727
1998,8,5,2.356375028
1998,8,6,2.336163328
1998,8,7,2.315951629
1998,8,8,2.295739929
1998,8,9,2.27552823
1998,8,10,2.25531653
1998,8,11,2.253235671
1998,8,12,2.251154812
1998,8,13,2.249073953
1998,8,14,2.246993093
1998,8,15,2.244912234
1998,8,16,2.242831375
1998,8,17,2.240750516
1998,8,18,2.238669656
1998,8,19,2.236588797
1998,8,20,2.234507938
1998,8,21,2.232427079
1998,8,22,2.230346219
1998,8,23,2.22826536
1998,8,24,2.226184501
1998,8,25,2.224103642
1998,8,26,2.222022782
1998,8,27,2.219941923
1998,8,28,2.217861064
1998,8,29,2.215780205
1998,8,30,2.213699345
1998,8,31,2.211618486
1998,9,1,2.209537627
1998,9,2,2.220393392
1998,9,3,2.231249157
1998,9,4,2.242104922
1998,9,5,2.252960687
1998,9,6,2.263816452
1998,9,7,2.274672216
1998,9,8,2.285527981
1998,9,9,2.296383746
1998,9,10,2.307239511
1998,9,11,2.318095276
1998,9,12,2.328951041
1998,9,13,2.339806806
1998,9,14,2.345479184
1998,9,15,2.351151562
1998,9,16,2.356823939
1998,9,17,2.362496317
1998,9,18,2.368168695
1998,9,19,2.373841073
1998,9,20,2.37951345
1998,9,21,2.385185828
1998,9,22,2.390858206
1998,9,23,2.396530583
1998,9,24,2.402202961
1998,9,25,2.407875339
1998,9,26,2.413547717
1998,9,27,2.419220094
1998,9,28,2.424892472
1998,9,29,2.43056485
1998,9,30,2.436237228
1998,10,1,2.441909605
1998,10,2,2.447581983
1998,10,3,2.453254361
1998,10,4,2.458926739
1998,10,5,2.464599116
1998,10,6,2.470271494
1998,10,7,2.443556591
1998,10,8,2.416841688
1998,10,9,2.390126785
1998,10,10,2.363411881
1998,10,11,2.336696978
1998,10,12,2.309982075
1998,10,13,2.283267172
1998,10,14,2.256552269
1998,10,15,2.229837366
1998,10,16,2.203122463
1998,10,17,2.176407559
1998,10,18,2.149692656
1998,10,19,2.122977753
1998,10,20,2.09626285
1998,10,21,2.069547947
1998,10,22,2.042833044
1998,10,23,2.016118141
1998,10,24,1.989403237
1998,10,25,1.962688334
1998,10,26,1.980965146
1998,10,27,1.999241957
1998,10,28,2.017518769
1998,10,29,2.03579558
1998,10,30,2.054072392
1998,10,31,2.072349203
1998,11,1,2.090626015
1998,11,2,2.108902827
1998,11,3,2.127179638
1998,11,4,2.14545645
1998,11,5,2.163733261
1998,11,6,2.182010073
1998,11,7,2.200286884
1998,11,8,2.218563696
1998,11,9,2.236840507
1998,11,10,2.255117319
1998,11,11,2.27339413
1998,11,12,2.291670942
1998,11,13,2.309947753
1998,11,14,2.328224565
1998,11,15,2.346501376
1998,11,16,2.364778188
1998,11,17,2.383054999
1998,11,18,2.401331811
1998,11,19,2.419608623
1998,11,20,2.437885434
1998,11,21,2.456162246
1998,11,22,2.474439057
1998,11,23,2.594623176
1998,11,24,2.714807295
1998,11,25,2.834991414
1998,11,26,2.955175533
1998,11,27,3.075359652
1998,11,28,3.195543771
1998,11,29,3.31572789
1998,11,30,3.435912009
1998,12,1,3.556096128
1998,12,2,3.676280246
1998,12,3,3.796464365
1998,12,4,3.916648484
1998,12,5,4.036832603
1998,12,6,4.157016722
1998,12,7,4.277200841
1998,12,8,4.39738496
1998,12,9,4.517569079
1998,12,10,4.637753198
1998,12,11,4.757937317
1998,12,12,4.878121436
1998,12,13,4.998305555
1998,12,14,5.118489674
1998,12,15,5.238673793
1998,12,16,5.358857911
1998,12,17,5.47904203
1998,12,18,5.599226149
1998,12,19,5.719410268
1998,12,20,5.839594387
1998,12,21,5.959778506
1998,12,22,6.079962625
1998,12,23,6.200146744
1998,12,24,6.320330863
1998,12,25,6.440514982
1998,12,26,6.560699101
1998,12,27,6.68088322
1998,12,28,6.801067339
1998,12,29,6.921251458
1998,12,30,7.041435577
1998,12,31,7.161619695
1999,1,1,7.281803814
1999,1,2,7.401987933
1999,1,3,7.522172052
1999,1,4,7.642356171
1999,1,5,7.76254029
1999,1,6,7.882724409
1999,1,7,8.002908528
1999,1,8,8.123092647
1999,1,9,8.243276766
1999,1,10,8.363460885
1999,1,11,8.42469745
1999,1,12,8.485934015
1999,1,13,8.54717058
1999,1,14,8.608407144
1999,1,15,8.669643709
1999,1,16,8.730880274
1999,1,17,8.792116839
1999,1,18,8.61130146
1999,1,19,8.43048608
1999,1,20,8.249670701
1999,1,21,8.068855322
1999,1,22,7.888039942
1999,1,23,7.707224563
1999,1,24,7.526409184
1999,1,25,7.345593804
1999,1,26,7.164778425
1999,1,27,6.983963045
1999,1,28,6.803147666
1999,1,29,6.622332287
1999,1,30,6.441516907
1999,1,31,6.260701528
1999,2,1,6.079886149
1999,2,2,5.899070769
1999,2,3,5.917773046
1999,2,4,5.936475323
1999,2,5,5.9551776
1999,2,6,5.973879877
1999,2,7,5.992582154
1999,2,8,6.011284431
1999,2,9,6.029986708
1999,2,10,6.048688985
1999,2,11,6.067391262
1999,2,12,6.086093539
1999,2,13,6.104795816
1999,2,14,6.123498092
1999,2,15,6.142200369
1999,2,16,6.160902646
1999,2,17,6.179604923
1999,2,18,6.1983072
1999,2,19,6.217009477
1999,2,20,6.235711754
1999,2,21,6.254414031
1999,2,22,6.273116308
1999,2,23,6.291818585
1999,2,24,6.310520862
1999,2,25,6.329223139
1999,2,26,6.347925416
1999,2,27,6.366627693
1999,2,28,6.38532997
1999,3,1,6.404032247
1999,3,2,6.422734524
1999,3,3,6.4414368
1999,3,4,6.460139077
1999,3,5,6.478841354
1999,3,6,6.497543631
1999,3,7,6.516245908
1999,3,8,6.532084984
1999,3,9,6.54792406
1999,3,10,6.563763136
1999,3,11,6.579602212
1999,3,12,6.595441288
1999,3,13,6.611280364
1999,3,14,6.62711944
1999,3,15,6.642958516
1999,3,16,6.658797592
1999,3,17,6.674636668
1999,3,18,6.690475743
1999,3,19,6.706314819
1999,3,20,6.722153895
1999,3,21,6.737992971
1999,3,22,6.732333353
1999,3,23,6.726673734
1999,3,24,6.721014115
1999,3,25,6.715354497
1999,3,26,6.709694878
1999,3,27,6.70403526
1999,3,28,6.698375641
1999,3,29,6.692716022
1999,3,30,6.687056404
1999,3,31,6.681396785
1999,4,1,6.675737166
1999,4,2,6.670077548
1999,4,3,6.664417929
1999,4,4,6.658758311
1999,4,5,6.653098692
1999,4,6,6.624022384
1999,4,7,6.594946076
1999,4,8,6.565869768
1999,4,9,6.53679346
1999,4,10,6.507717151
1999,4,11,6.478640843
1999,4,12,6.449564535
1999,4,13,6.420488227
1999,4,14,6.391411919
1999,4,15,6.362335611
1999,4,16,6.333259303
1999,4,17,6.304182995
1999,4,18,6.275106687
1999,4,19,6.246030379
1999,4,20,6.21695407
1999,4,21,6.187877762
1999,4,22,6.158801454
1999,4,23,6.129725146
1999,4,24,6.100648838
1999,4,25,6.07157253
1999,4,26,6.042496222
1999,4,27,6.013419914
1999,4,28,6.080861717
1999,4,29,6.14830352
1999,4,30,6.215745323
1999,5,1,6.283187126
1999,5,2,6.350628929
1999,5,3,6.418070732
1999,5,4,6.485512536
1999,5,5,6.552954339
1999,5,6,6.53637765
1999,5,7,6.519800962
1999,5,8,6.503224274
1999,5,9,6.486647586
1999,5,10,6.470070897
1999,5,11,6.453494209
1999,5,12,6.436917521
1999,5,13,6.420340833
1999,5,14,6.403764145
1999,5,15,6.387187456
1999,5,16,6.370610768
1999,5,17,6.362187165
1999,5,18,6.353763563
1999,5,19,6.34533996
1999,5,20,6.336916357
1999,5,21,6.328492754
1999,5,22,6.320069152
1999,5,23,6.311645549
1999,5,24,6.303221946
1999,5,25,6.294798343
1999,5,26,6.286374741
1999,5,27,6.277951138
1999,5,28,6.269527535
1999,5,29,6.261103932
1999,5,30,6.25268033
1999,5,31,6.23806605
1999,6,1,6.223451771
1999,6,2,6.208837491
1999,6,3,6.194223211
1999,6,4,6.179608932
1999,6,5,6.164994652
1999,6,6,6.150380373
1999,6,7,6.135766093
1999,6,8,6.121151814
1999,6,9,6.106537534
1999,6,10,6.091923255
1999,6,11,6.077308975
1999,6,12,6.062694695
1999,6,13,6.048080416
1999,6,14,6.05351341
1999,6,15,6.058946404
1999,6,16,6.064379398
1999,6,17,6.069812392
1999,6,18,6.075245385
1999,6,19,6.080678379
1999,6,20,6.086111373
1999,6,21,6.091544367
1999,6,22,6.096977361
1999,6,23,6.102410355
1999,6,24,6.107843349
1999,6,25,6.113276343
1999,6,26,6.118709337
1999,6,27,6.124142331
1999,6,28,6.129575325
1999,6,29,6.135008319
1999,6,30,6.140441312
1999,7,1,6.145874306
1999,7,2,6.1513073
1999,7,3,6.156740294
1999,7,4,6.162173288
1999,7,5,6.124010276
1999,7,6,6.085847263
1999,7,7,6.047684251
1999,7,8,6.009521238
1999,7,9,5.971358226
1999,7,10,5.933195213
1999,7,11,5.895032201
1999,7,12,5.856869189
1999,7,13,5.818706176
1999,7,14,5.780543164
1999,7,15,5.742380151
1999,7,16,5.704217139
1999,7,17,5.666054126
1999,7,18,5.627891114
1999,7,19,5.653743845
1999,7,20,5.679596576
1999,7,21,5.705449307
1999,7,22,5.731302038
1999,7,23,5.757154769
1999,7,24,5.7830075
1999,7,25,5.808860231
1999,7,26,5.834712962
1999,7,27,5.860565693
1999,7,28,5.886418424
1999,7,29,5.912271155
1999,7,30,5.938123886
1999,7,31,5.963976617
1999,8,1,5.989829348
1999,8,2,6.015682079
1999,8,3,5.949554003
1999,8,4,5.883425927
1999,8,5,5.817297852
1999,8,6,5.751169776
1999,8,7,5.6850417
1999,8,8,5.618913625
1999,8,9,5.552785549
1999,8,10,5.486657473
1999,8,11,5.420529398
1999,8,12,5.354401322
1999,8,13,5.288273246
1999,8,14,5.222145171
1999,8,15,5.156017095
1999,8,16,5.089889019
1999,8,17,5.102749083
1999,8,18,5.115609147
1999,8,19,5.128469211
1999,8,20,5.141329275
1999,8,21,5.154189339
1999,8,22,5.167049403
1999,8,23,5.179909467
1999,8,24,5.192769531
1999,8,25,5.205629595
1999,8,26,5.218489658
1999,8,27,5.231349722
1999,8,28,5.244209786
1999,8,29,5.25706985
1999,8,30,5.269929914
1999,8,31,5.25897862
1999,9,1,5.248027325
1999,9,2,5.23707603
1999,9,3,5.226124736
1999,9,4,5.215173441
1999,9,5,5.204222146
1999,9,6,5.193270852
1999,9,7,5.182319557
1999,9,8,5.171368263
1999,9,9,5.160416968
1999,9,10,5.149465673
1999,9,11,5.138514379
1999,9,12,5.127563084
1999,9,13,5.11661179
1999,9,14,5.105660495
1999,9,15,5.0947092
1999,9,16,5.083757906
1999,9,17,5.072806611
1999,9,18,5.061855316
1999,9,19,5.050904022
1999,9,20,5.039952727
1999,9,21,5.029001433
1999,9,22,5.018050138
1999,9,23,5.007098843
1999,9,24,4.996147549
1999,9,25,4.985196254
1999,9,26,4.97424496
1999,9,27,4.963293665
1999,9,28,4.95234237
1999,9,29,4.941391076
1999,9,30,4.930439781
1999,10,1,4.919488486
1999,10,2,4.908537192
1999,10,3,4.897585897
1999,10,4,4.886634603
1999,10,5,4.875683308
1999,10,6,4.916682607
1999,10,7,4.957681906
1999,10,8,4.998681205
1999,10,9,5.039680505
1999,10,10,5.080679804
1999,10,11,5.121679103
1999,10,12,5.162678402
1999,10,13,5.203677701
1999,10,14,5.244677
1999,10,15,5.2856763
1999,10,16,5.326675599
1999,10,17,5.367674898
1999,10,18,5.408674197
1999,10,19,5.449673496
1999,10,20,5.490672795
1999,10,21,5.531672094
1999,10,22,5.572671394
1999,10,23,5.613670693
1999,10,24,5.654669992
1999,10,25,5.695669291
1999,10,26,5.73666859
1999,10,27,5.769357132
1999,10,28,5.802045674
1999,10,29,5.834734216
1999,10,30,5.867422758
1999,10,31,5.9001113
1999,11,1,5.932799842
1999,11,2,5.965488384
1999,11,3,5.998176926
1999,11,4,6.030865468
1999,11,5,6.06355401
1999,11,6,6.096242552
1999,11,7,6.128931094
1999,11,8,6.161619636
1999,11,9,6.194308178
1999,11,10,6.226996719
1999,11,11,6.259685261
1999,11,12,6.292373803
1999,11,13,6.325062345
1999,11,14,6.357750887
1999,11,15,6.390439429
1999,11,16,6.423127971
1999,11,17,6.455816513
1999,11,18,6.488505055
1999,11,19,6.521193597
1999,11,20,6.553882139
1999,11,21,6.586570681
1999,11,22,6.57538189
1999,11,23,6.564193099
1999,11,24,6.553004308
1999,11,25,6.541815517
1999,11,26,6.530626726
1999,11,27,6.519437935
1999,11,28,6.508249144
1999,11,29,6.497060353
1999,11,30,6.485871562
1999,12,1,6.474682771
1999,12,2,6.46349398
1999,12,3,6.452305189
1999,12,4,6.441116398
1999,12,5,6.429927607
1999,12,6,6.418738816
1999,12,7,6.407550025
1999,12,8,6.396361234
1999,12,9,6.385172443
1999,12,10,6.373983652
1999,12,11,6.362794861
1999,12,12,6.35160607
1999,12,13,6.340417279
1999,12,14,6.329228488
1999,12,15,6.318039697
1999,12,16,6.306850906
1999,12,17,6.295662115
1999,12,18,6.284473324
1999,12,19,6.273284533
1999,12,20,6.262095742
1999,12,21,6.250906951
1999,12,22,6.23971816
1999,12,23,6.228529369
1999,12,24,6.217340578
1999,12,25,6.206151787
1999,12,26,6.194962996
1999,12,27,6.244380644
1999,12,28,6.293798293
1999,12,29,6.343215942
1999,12,30,6.392633591
1999,12,31,6.44205124
2000,1,1,6.491468888
2000,1,2,6.540886537
2000,1,3,6.590304186
2000,1,4,6.639721835
2000,1,5,6.689139484
2000,1,6,6.738557132
2000,1,7,6.787974781
2000,1,8,6.83739243
2000,1,9,6.886810079
2000,1,10,6.936227727
2000,1,11,6.985645376
2000,1,12,7.035063025
2000,1,13,7.084480674
2000,1,14,7.133898323
2000,1,15,7.183315971
2000,1,16,7.23273362
2000,1,17,7.182453603
2000,1,18,7.132173586
2000,1,19,7.08189357
2000,1,20,7.031613553
2000,1,21,6.981333536
2000,1,22,6.931053519
2000,1,23,6.880773502
2000,1,24,6.830493485
2000,1,25,6.780213469
2000,1,26,6.729933452
2000,1,27,6.679653435
2000,1,28,6.629373418
2000,1,29,6.579093401
2000,1,30,6.528813384
2000,1,31,6.478533367
2000,2,1,6.474293122
2000,2,2,6.470052877
2000,2,3,6.465812632
2000,2,4,6.461572387
2000,2,5,6.457332141
2000,2,6,6.453091896
2000,2,7,6.448851651
2000,2,8,6.444611406
2000,2,9,6.44037116
2000,2,10,6.436130915
2000,2,11,6.43189067
2000,2,12,6.427650425
2000,2,13,6.42341018
2000,2,14,6.419169934
2000,2,15,6.414929689
2000,2,16,6.410689444
2000,2,17,6.406449199
2000,2,18,6.402208954
2000,2,19,6.397968708
2000,2,20,6.393728463
2000,2,21,6.40236893
2000,2,22,6.411009396
2000,2,23,6.419649863
2000,2,24,6.42829033
2000,2,25,6.436930796
2000,2,26,6.445571263
2000,2,27,6.45421173
2000,2,28,6.462852196
2000,2,29,6.471492663
2000,3,1,6.480133129
2000,3,2,6.488773596
2000,3,3,6.497414063
2000,3,4,6.506054529
2000,3,5,6.514694996
2000,3,6,6.523335463
2000,3,7,6.521086243
2000,3,8,6.518837024
2000,3,9,6.516587805
2000,3,10,6.514338585
2000,3,11,6.512089366
2000,3,12,6.509840147
2000,3,13,6.507590927
2000,3,14,6.505341708
2000,3,15,6.503092489
2000,3,16,6.500843269
2000,3,17,6.49859405
2000,3,18,6.496344831
2000,3,19,6.494095612
2000,3,20,6.491846392
2000,3,21,6.488667594
2000,3,22,6.485488795
2000,3,23,6.482309997
2000,3,24,6.479131199
2000,3,25,6.4759524
2000,3,26,6.472773602
2000,3,27,6.469594804
2000,3,28,6.466416005
2000,3,29,6.463237207
2000,3,30,6.460058408
2000,3,31,6.45687961
2000,4,1,6.453700812
2000,4,2,6.450522013
2000,4,3,6.447343215
2000,4,4,6.449916421
2000,4,5,6.452489627
2000,4,6,6.455062834
2000,4,7,6.45763604
2000,4,8,6.460209246
2000,4,9,6.462782452
2000,4,10,6.465355659
2000,4,11,6.467928865
2000,4,12,6.470502071
2000,4,13,6.473075277
2000,4,14,6.475648484
2000,4,15,6.47822169
2000,4,16,6.480794896
2000,4,17,6.483368102
2000,4,18,6.485941309
2000,4,19,6.488514515
2000,4,20,6.491087721
2000,4,21,6.493660928
2000,4,22,6.496234134
2000,4,23,6.49880734
2000,4,24,6.501380546
2000,4,25,6.501442301
2000,4,26,6.501504055
2000,4,27,6.501565809
2000,4,28,6.501627563
2000,4,29,6.501689317
2000,4,30,6.501751072
2000,5,1,6.501812826
2000,5,2,6.50187458
2000,5,3,6.501936334
2000,5,4,6.501998089
2000,5,5,6.502059843
2000,5,6,6.502121597
2000,5,7,6.502183351
2000,5,8,6.502245106
2000,5,9,6.50230686
2000,5,10,6.522893971
2000,5,11,6.543481083
2000,5,12,6.564068194
2000,5,13,6.584655306
2000,5,14,6.605242417
2000,5,15,6.625829529
2000,5,16,6.64641664
2000,5,17,6.667003752
2000,5,18,6.687590863
2000,5,19,6.708177975
2000,5,20,6.728765086
2000,5,21,6.749352198
2000,5,22,6.769939309
2000,5,23,6.790526421
2000,5,24,6.811113532
2000,5,25,6.831700644
2000,5,26,6.852287755
2000,5,27,6.872874867
2000,5,28,6.893461978
2000,5,29,6.834954347
2000,5,30,6.776446716
2000,5,31,6.717939084
2000,6,1,6.659431453
2000,6,2,6.600923822
2000,6,3,6.542416191
2000,6,4,6.483908559
2000,6,5,6.425400928
2000,6,6,6.417196819
2000,6,7,6.40899271
2000,6,8,6.400788601
2000,6,9,6.392584491
2000,6,10,6.384380382
2000,6,11,6.376176273
2000,6,12,6.367972164
2000,6,13,6.359768055
2000,6,14,6.351563946
2000,6,15,6.343359836
2000,6,16,6.335155727
2000,6,17,6.326951618
2000,6,18,6.318747509
2000,6,19,6.3105434
2000,6,20,6.297503427
2000,6,21,6.284463455
2000,6,22,6.271423482
2000,6,23,6.25838351
2000,6,24,6.245343537
2000,6,25,6.232303565
2000,6,26,6.219263592
2000,6,27,6.20622362
2000,6,28,6.193183647
2000,6,29,6.180143675
2000,6,30,6.167103702
2000,7,1,6.15406373
2000,7,2,6.141023757
2000,7,3,6.127983785
2000,7,4,6.114943812
2000,7,5,6.107329627
2000,7,6,6.099715443
2000,7,7,6.092101258
2000,7,8,6.084487073
2000,7,9,6.076872889
2000,7,10,6.069258704
2000,7,11,6.061644519
2000,7,12,6.054030335
2000,7,13,6.04641615
2000,7,14,6.038801965
2000,7,15,6.031187781
2000,7,16,6.023573596
2000,7,17,6.015959411
2000,7,18,6.008345226
2000,7,19,6.000731042
2000,7,20,5.993116857
2000,7,21,5.985502672
2000,7,22,5.977888488
2000,7,23,5.970274303
2000,7,24,5.928313919
2000,7,25,5.886353535
2000,7,26,5.844393151
2000,7,27,5.802432767
2000,7,28,5.760472384
2000,7,29,5.718512
2000,7,30,5.676551616
2000,7,31,5.634591232
2000,8,1,5.592630848
2000,8,2,5.550670464
2000,8,3,5.50871008
2000,8,4,5.466749696
2000,8,5,5.424789312
2000,8,6,5.382828928
2000,8,7,5.392677823
2000,8,8,5.402526718
2000,8,9,5.412375612
2000,8,10,5.422224507
2000,8,11,5.432073401
2000,8,12,5.441922296
2000,8,13,5.45177119
2000,8,14,5.461620085
2000,8,15,5.471468979
2000,8,16,5.481317874
2000,8,17,5.491166769
2000,8,18,5.501015663
2000,8,19,5.510864558
2000,8,20,5.520713452
2000,8,21,5.530562347
2000,8,22,5.540411241
2000,8,23,5.550260136
2000,8,24,5.568798831
2000,8,25,5.587337526
2000,8,26,5.605876221
2000,8,27,5.624414916
2000,8,28,5.642953611
2000,8,29,5.661492306
2000,8,30,5.680031001
2000,8,31,5.698569696
2000,9,1,5.717108391
2000,9,2,5.735647086
2000,9,3,5.754185781
2000,9,4,5.785512958
2000,9,5,5.816840135
2000,9,6,5.848167311
2000,9,7,5.879494488
2000,9,8,5.910821664
2000,9,9,5.942148841
2000,9,10,5.973476018
2000,9,11,6.004803194
2000,9,12,6.036130371
2000,9,13,6.067457547
2000,9,14,6.098784724
