year,month,day,oxy_deep
1997,9,7,1.753205556
1997,9,8,1.752253955
1997,9,9,1.751295997
1997,9,10,1.750331688
1997,9,11,1.749361037
1997,9,12,1.74838405
1997,9,13,1.747400735
1997,9,14,1.746411099
1997,9,15,1.745415149
1997,9,16,1.744412894
1997,9,17,1.743404339
1997,9,18,1.742389492
1997,9,19,1.74136836
1997,9,20,1.740340952
1997,9,21,1.739307273
1997,9,22,1.738267332
1997,9,23,1.737221135
1997,9,24,1.736168689
1997,9,25,1.735110003
1997,9,26,1.734045082
1997,9,27,1.732973935
1997,9,28,1.731896568
1997,9,29,1.730812989
1997,9,30,1.729723205
1997,10,1,1.728627222
1997,10,2,1.727525049
1997,10,3,1.726416692
1997,10,4,1.725302158
1997,10,5,1.724181455
1997,10,6,1.723054589
1997,10,7,1.721921568
1997,10,8,1.720782399
1997,10,9,1.719637089
1997,10,10,1.718485645
1997,10,11,1.717328074
1997,10,12,1.716164383
1997,10,13,1.714994579
1997,10,14,1.713818669
1997,10,15,1.712636661
1997,10,16,1.711448562
1997,10,17,1.710254377
1997,10,18,1.709054115
1997,10,19,1.707847783
1997,10,20,1.706635386
1997,10,21,1.705416934
1997,10,22,1.704192431
1997,10,23,1.702961886
1997,10,24,1.701725306
1997,10,25,1.700482697
1997,10,26,1.699234066
1997,10,27,1.69797942
1997,10,28,1.696718766
1997,10,29,1.695452112
1997,10,30,1.694179463
1997,10,31,1.692900828
1997,11,1,1.691616212
1997,11,2,1.690325623
1997,11,3,1.689029068
1997,11,4,1.687726553
1997,11,5,1.686418086
1997,11,6,1.685103673
1997,11,7,1.683783321
1997,11,8,1.682457037
1997,11,9,1.681124828
1997,11,10,1.679786701
1997,11,11,1.678442662
1997,11,12,1.677092718
1997,11,13,1.675736877
1997,11,14,1.674375145
1997,11,15,1.673007528
1997,11,16,1.671634034
1997,11,17,1.670254669
1997,11,18,1.66886944
1997,11,19,1.667478354
1997,11,20,1.666081417
1997,11,21,1.664716541
1997,11,22,1.663345784
1997,11,23,1.661969226
1997,11,24,1.660586875
1997,11,25,1.659198736
1997,11,26,1.657804816
1997,11,27,1.656405197
1997,11,28,1.654999885
1997,11,29,1.653666711
1997,11,30,1.65232762
1997,12,1,1.650982691
1997,12,2,1.649635416
1997,12,3,1.648285797
1997,12,4,1.646933836
1997,12,5,1.645579572
1997,12,6,1.644223041
1997,12,7,1.642864248
1997,12,8,1.641503194
1997,12,9,1.640139918
1997,12,10,1.638774423
1997,12,11,1.637406712
1997,12,12,1.636081583
1997,12,13,1.634754155
1997,12,14,1.633424466
1997,12,15,1.632092519
1997,12,16,1.630758317
1997,12,17,1.629421898
1997,12,18,1.628083265
1997,12,19,1.626742421
1997,12,20,1.625399368
1997,12,21,1.62405411
1997,12,22,1.622758102
1997,12,23,1.621459796
1997,12,24,1.620159233
1997,12,25,1.618856414
1997,12,26,1.617600913
1997,12,27,1.616343067
1997,12,28,1.615082916
1997,12,29,1.613820463
1997,12,30,1.612555748
1997,12,31,1.611288773
1998,1,1,1.610019541
1998,1,2,1.608748093
1998,1,3,1.607524207
1998,1,4,1.60634777
1998,1,5,1.605168934
1998,1,6,1.603987738
1998,1,7,1.603165413
1998,1,8,1.60234007
1998,1,9,1.601511713
1998,1,10,1.600680552
1998,1,11,1.599846629
1998,1,12,1.599009983
1998,1,13,1.598170618
1998,1,14,1.597328537
1998,1,15,1.596483743
1998,1,16,1.595636278
1998,1,17,1.594786144
1998,1,18,1.593933344
1998,1,19,1.593119056
1998,1,20,1.59230206
1998,1,21,1.591482399
1998,1,22,1.590660076
1998,1,23,1.589835134
1998,1,24,1.589007615
1998,1,25,1.588177565
1998,1,26,1.587344985
1998,1,27,1.586509922
1998,1,28,1.58567242
1998,1,29,1.584832526
1998,1,30,1.583990242
1998,1,31,1.583145618
1998,2,1,1.582298699
1998,2,2,1.581449536
1998,2,3,1.580598132
1998,2,4,1.579744536
1998,2,5,1.57888878
1998,2,6,1.578030874
1998,2,7,1.577170829
1998,2,8,1.576308649
1998,2,9,1.575444343
1998,2,10,1.574577916
1998,2,11,1.573709368
1998,2,12,1.572838704
1998,2,13,1.572013741
1998,2,14,1.571233494
1998,2,15,1.571289891
1998,2,16,1.571342256
1998,2,17,1.571390594
1998,2,18,1.57143491
1998,2,19,1.571475208
1998,2,20,1.571511494
1998,2,21,1.571543771
1998,2,22,1.571572044
1998,2,23,1.571596319
1998,2,24,1.571616598
1998,2,25,1.571632888
1998,2,26,1.571645193
1998,2,27,1.571653517
1998,2,28,1.571657865
1998,3,1,1.571658241
1998,3,2,1.571654651
1998,3,3,1.571643609
1998,3,4,1.571625124
1998,3,5,1.571599205
1998,3,6,1.571565861
1998,3,7,1.571525099
1998,3,8,1.571476929
1998,3,9,1.571421359
1998,3,10,1.571358397
1998,3,11,1.571288052
1998,3,12,1.571210333
1998,3,13,1.571320348
1998,3,14,1.57142278
1998,3,15,1.571517638
1998,3,16,1.571604931
1998,3,17,1.571684668
1998,3,18,1.571756857
1998,3,19,1.571821507
1998,3,20,1.571878627
1998,3,21,1.571928226
1998,3,22,1.571970312
1998,3,23,1.572004894
1998,3,24,1.57203198
1998,3,25,1.57205158
1998,3,26,1.572063701
1998,3,27,1.572068353
1998,3,28,1.572065544
1998,3,29,1.572055282
1998,3,30,1.572037577
1998,3,31,1.572012437
1998,4,1,1.57197987
1998,4,2,1.571939885
1998,4,3,1.571892491
1998,4,4,1.571837695
1998,4,5,1.571775508
1998,4,6,1.571705937
1998,4,7,1.57162899
1998,4,8,1.571544677
1998,4,9,1.571453005
1998,4,10,1.571353984
1998,4,11,1.571247621
1998,4,12,1.571133925
1998,4,13,1.571012905
1998,4,14,1.570884569
1998,4,15,1.570748926
1998,4,16,1.570605984
1998,4,17,1.570455751
1998,4,18,1.570298236
1998,4,19,1.570133447
1998,4,20,1.569961392
1998,4,21,1.569782081
1998,4,22,1.569595521
1998,4,23,1.56940172
1998,4,24,1.569200688
1998,4,25,1.568992432
1998,4,26,1.568776961
1998,4,27,1.568554282
1998,4,28,1.568324406
1998,4,29,1.568087339
1998,4,30,1.56784309
1998,5,1,1.567591667
1998,5,2,1.567333079
1998,5,3,1.567067333
1998,5,4,1.566794439
1998,5,5,1.566514404
1998,5,6,1.566227236
1998,5,7,1.565932945
1998,5,8,1.565631537
1998,5,9,1.565323022
1998,5,10,1.565007407
1998,5,11,1.5646847
1998,5,12,1.564354911
1998,5,13,1.564018046
1998,5,14,1.563674115
1998,5,15,1.563323125
1998,5,16,1.562965084
1998,5,17,1.562600001
1998,5,18,1.562227884
1998,5,19,1.56184874
1998,5,20,1.561462578
1998,5,21,1.561069407
1998,5,22,1.560669233
1998,5,23,1.560262066
1998,5,24,1.559847913
1998,5,25,1.559426782
1998,5,26,1.558998682
1998,5,27,1.55856362
1998,5,28,1.558121605
1998,5,29,1.557672644
1998,5,30,1.557216745
1998,5,31,1.556753917
1998,6,1,1.556284168
1998,6,2,1.555807505
1998,6,3,1.555323936
1998,6,4,1.55483347
1998,6,5,1.554336114
1998,6,6,1.553831877
1998,6,7,1.553320766
1998,6,8,1.552802789
1998,6,9,1.552277954
1998,6,10,1.551746269
1998,6,11,1.551207742
1998,6,12,1.550662381
1998,6,13,1.550110194
1998,6,14,1.549551189
1998,6,15,1.548985372
1998,6,16,1.548412754
1998,6,17,1.54783334
1998,6,18,1.547247139
1998,6,19,1.546654159
1998,6,20,1.546054408
1998,6,21,1.545447894
1998,6,22,1.544834623
1998,6,23,1.544214605
1998,6,24,1.543587847
1998,6,25,1.542954356
1998,6,26,1.542314141
1998,6,27,1.541667209
1998,6,28,1.541013568
1998,6,29,1.540353225
1998,6,30,1.539686189
1998,7,1,1.539012467
1998,7,2,1.538332067
1998,7,3,1.537644996
1998,7,4,1.536951263
1998,7,5,1.536250875
1998,7,6,1.535543839
1998,7,7,1.534830163
1998,7,8,1.534109856
1998,7,9,1.533382924
1998,7,10,1.532649375
1998,7,11,1.531909217
1998,7,12,1.531162458
1998,7,13,1.530409105
1998,7,14,1.529649165
1998,7,15,1.528882647
1998,7,16,1.528109558
1998,7,17,1.527329905
1998,7,18,1.526543697
1998,7,19,1.525750939
1998,7,20,1.524951642
1998,7,21,1.524145811
1998,7,22,1.523333454
1998,7,23,1.522514579
1998,7,24,1.521689193
1998,7,25,1.520857304
1998,7,26,1.52001892
1998,7,27,1.519174047
1998,7,28,1.518322694
1998,7,29,1.517464868
1998,7,30,1.516600576
1998,7,31,1.515729825
1998,8,1,1.514852624
1998,8,2,1.513968979
1998,8,3,1.513078899
1998,8,4,1.51218239
1998,8,5,1.51127946
1998,8,6,1.510370116
1998,8,7,1.509454366
1998,8,8,1.508532217
1998,8,9,1.507603677
1998,8,10,1.506668752
1998,8,11,1.505727451
1998,8,12,1.50477978
1998,8,13,1.503825747
1998,8,14,1.50286536
1998,8,15,1.501898625
1998,8,16,1.50092555
1998,8,17,1.499946143
1998,8,18,1.49896041
1998,8,19,1.497968358
1998,8,20,1.496969996
1998,8,21,1.495965331
1998,8,22,1.494954369
1998,8,23,1.493937118
1998,8,24,1.492913586
1998,8,25,1.491883779
1998,8,26,1.490847704
1998,8,27,1.48980537
1998,8,28,1.488756782
1998,8,29,1.48770195
1998,8,30,1.486640878
1998,8,31,1.485573576
1998,9,1,1.48450005
1998,9,2,1.483420306
1998,9,3,1.482334353
1998,9,4,1.481242198
1998,9,5,1.480143847
1998,9,6,1.479039308
1998,9,7,1.477928588
1998,9,8,1.476811695
1998,9,9,1.475688634
1998,9,10,1.474559414
1998,9,11,1.473424041
1998,9,12,1.472282523
1998,9,13,1.471134866
1998,9,14,1.469981078
1998,9,15,1.468821166
1998,9,16,1.467655137
1998,9,17,1.466482997
1998,9,18,1.465304755
1998,9,19,1.464120416
1998,9,20,1.462929989
1998,9,21,1.46173348
1998,9,22,1.460530896
1998,9,23,1.459322243
1998,9,24,1.45810753
1998,9,25,1.456886764
1998,9,26,1.45565995
1998,9,27,1.454427096
1998,9,28,1.453188209
1998,9,29,1.451943296
1998,9,30,1.450692365
1998,10,1,1.449435421
1998,10,2,1.448172471
1998,10,3,1.446903524
1998,10,4,1.445628585
1998,10,5,1.444347662
1998,10,6,1.443060762
1998,10,7,1.44176789
1998,10,8,1.440469056
1998,10,9,1.439164264
1998,10,10,1.437853522
1998,10,11,1.436536837
1998,10,12,1.435214216
1998,10,13,1.433885666
1998,10,14,1.432551192
1998,10,15,1.431210804
1998,10,16,1.429864506
1998,10,17,1.428512306
1998,10,18,1.427154211
1998,10,19,1.425790228
1998,10,20,1.424420363
1998,10,21,1.423044623
1998,10,22,1.421663015
1998,10,23,1.420275545
1998,10,24,1.418882221
1998,10,25,1.41748305
1998,10,26,1.416078037
1998,10,27,1.41466719
1998,10,28,1.413250515
1998,10,29,1.411828019
1998,10,30,1.41039971
1998,10,31,1.408965592
1998,11,1,1.407525674
1998,11,2,1.406079962
1998,11,3,1.404628463
1998,11,4,1.403171183
1998,11,5,1.401708129
1998,11,6,1.400239308
1998,11,7,1.398764726
1998,11,8,1.39728439
1998,11,9,1.395798306
1998,11,10,1.394306482
1998,11,11,1.392808923
1998,11,12,1.391305637
1998,11,13,1.38979663
1998,11,14,1.388281909
1998,11,15,1.38676148
1998,11,16,1.38523535
1998,11,17,1.383703526
1998,11,18,1.382166013
1998,11,19,1.380622892
1998,11,20,1.37907417
1998,11,21,1.377519852
1998,11,22,1.375960021
1998,11,23,1.374394681
1998,11,24,1.372823841
1998,11,25,1.371247505
1998,11,26,1.369665681
1998,11,27,1.368078375
1998,11,28,1.366485668
1998,11,29,1.364887568
1998,11,30,1.36328408
1998,12,1,1.361675211
1998,12,2,1.360064445
1998,12,3,1.35845182
1998,12,4,1.356837378
1998,12,5,1.355221159
1998,12,6,1.353603206
1998,12,7,1.35198352
1998,12,8,1.350362143
1998,12,9,1.348739079
1998,12,10,1.347114369
1998,12,11,1.345488017
1998,12,12,1.343860065
1998,12,13,1.342230516
1998,12,14,1.340658257
1998,12,15,1.339084294
1998,12,16,1.337508628
1998,12,17,1.335931304
1998,12,18,1.334352324
1998,12,19,1.332771732
1998,12,20,1.33118953
1998,12,21,1.329605765
1998,12,22,1.328020437
1998,12,23,1.326433593
1998,12,24,1.324845281
1998,12,25,1.323255501
1998,12,26,1.321664304
1998,12,27,1.320071689
1998,12,28,1.31847766
1998,12,29,1.316882216
1998,12,30,1.315285361
1998,12,31,1.313687096
1999,1,1,1.312087469
1999,1,2,1.310486483
1999,1,3,1.308884188
1999,1,4,1.307280584
1999,1,5,1.305740626
1999,1,6,1.304263352
1999,1,7,1.302784528
1999,1,8,1.301304251
1999,1,9,1.299885504
1999,1,10,1.298465185
1999,1,11,1.297043344
1999,1,12,1.295620011
1999,1,13,1.294195199
1999,1,14,1.292768918
1999,1,15,1.291341169
1999,1,16,1.289911955
1999,1,17,1.288481277
1999,1,18,1.287049147
1999,1,19,1.285615566
1999,1,20,1.284180536
1999,1,21,1.282744058
1999,1,22,1.281306145
1999,1,23,1.279866808
1999,1,24,1.278426058
1999,1,25,1.276983898
1999,1,26,1.27554034
1999,1,27,1.274095395
1999,1,28,1.272649065
1999,1,29,1.271201353
1999,1,30,1.26975227
1999,1,31,1.26830183
1999,2,1,1.266850044
1999,2,2,1.265396939
1999,2,3,1.26394254
1999,2,4,1.262486862
1999,2,5,1.261029905
1999,2,6,1.259571672
1999,2,7,1.258112163
1999,2,8,1.256651382
1999,2,9,1.255189328
1999,2,10,1.253726017
1999,2,11,1.252261477
1999,2,12,1.250795723
1999,2,13,1.249328771
1999,2,14,1.247860652
1999,2,15,1.246391353
1999,2,16,1.244920822
1999,2,17,1.243449003
1999,2,18,1.241975867
1999,2,19,1.240501386
1999,2,20,1.239025561
1999,2,21,1.237548362
1999,2,22,1.23606979
1999,2,23,1.234688282
1999,2,24,1.233493188
1999,2,25,1.232296463
1999,2,26,1.231098111
1999,2,27,1.229898102
1999,2,28,1.228696437
1999,3,1,1.227493121
1999,3,2,1.228810237
1999,3,3,1.230118378
1999,3,4,1.231417554
1999,3,5,1.232707775
1999,3,6,1.233989052
1999,3,7,1.23526161
1999,3,8,1.236525688
1999,3,9,1.237781876
1999,3,10,1.239371651
1999,3,11,1.240952137
1999,3,12,1.242523343
1999,3,13,1.24408528
1999,3,14,1.245637959
1999,3,15,1.247181392
1999,3,16,1.248715588
1999,3,17,1.250240558
1999,3,18,1.251756312
1999,3,19,1.253262862
1999,3,20,1.254760219
1999,3,21,1.256248391
1999,3,22,1.257727391
1999,3,23,1.259197229
1999,3,24,1.260657915
1999,3,25,1.262109461
1999,3,26,1.263551875
1999,3,27,1.26498517
1999,3,28,1.266409355
1999,3,29,1.267824442
1999,3,30,1.269230439
1999,3,31,1.270627359
1999,4,1,1.272015212
1999,4,2,1.273394007
1999,4,3,1.274763756
1999,4,4,1.276124469
1999,4,5,1.277476156
1999,4,6,1.278818828
1999,4,7,1.280152495
1999,4,8,1.281477168
1999,4,9,1.282792856
1999,4,10,1.284099571
1999,4,11,1.285397322
1999,4,12,1.28668612
1999,4,13,1.287965976
1999,4,14,1.289236899
1999,4,15,1.2904989
1999,4,16,1.291751989
1999,4,17,1.292996177
1999,4,18,1.294231474
1999,4,19,1.295457889
1999,4,20,1.296675434
1999,4,21,1.297884118
1999,4,22,1.299083953
1999,4,23,1.300274947
1999,4,24,1.301457111
1999,4,25,1.302630455
1999,4,26,1.30379499
1999,4,27,1.304950726
1999,4,28,1.306097673
1999,4,29,1.30723584
1999,4,30,1.308365239
1999,5,1,1.309485879
1999,5,2,1.31059777
1999,5,3,1.311700923
1999,5,4,1.312795347
1999,5,5,1.313881052
1999,5,6,1.31495805
1999,5,7,1.316026349
1999,5,8,1.31708596
1999,5,9,1.318136892
1999,5,10,1.319179156
1999,5,11,1.320212763
1999,5,12,1.32123772
1999,5,13,1.32225404
1999,5,14,1.323261731
1999,5,15,1.324260804
1999,5,16,1.325251269
1999,5,17,1.326233135
1999,5,18,1.327206412
1999,5,19,1.328171111
1999,5,20,1.329127241
1999,5,21,1.330074813
1999,5,22,1.331013835
1999,5,23,1.331944318
1999,5,24,1.332866272
1999,5,25,1.333779707
1999,5,26,1.334684632
1999,5,27,1.335581057
1999,5,28,1.336468993
1999,5,29,1.337348448
1999,5,30,1.338219433
1999,5,31,1.339081957
1999,6,1,1.33993603
1999,6,2,1.340781662
1999,6,3,1.341618863
1999,6,4,1.342447643
1999,6,5,1.34326801
1999,6,6,1.344079976
1999,6,7,1.344883548
1999,6,8,1.345678738
1999,6,9,1.346465555
1999,6,10,1.347244009
1999,6,11,1.348014108
1999,6,12,1.348775864
1999,6,13,1.349529284
1999,6,14,1.35027438
1999,6,15,1.351011161
1999,6,16,1.351739636
1999,6,17,1.352459814
1999,6,18,1.353171707
1999,6,19,1.353875322
1999,6,20,1.354570669
1999,6,21,1.355257759
1999,6,22,1.3559366
1999,6,23,1.356607203
1999,6,24,1.357269576
1999,6,25,1.357923729
1999,6,26,1.358569672
1999,6,27,1.359207414
1999,6,28,1.359836964
1999,6,29,1.360458332
1999,6,30,1.361071528
1999,7,1,1.361676561
1999,7,2,1.36227344
1999,7,3,1.362862175
1999,7,4,1.363442774
1999,7,5,1.364015249
1999,7,6,1.364579607
1999,7,7,1.365135858
1999,7,8,1.365684012
1999,7,9,1.366224078
1999,7,10,1.366756065
1999,7,11,1.367279983
1999,7,12,1.367795841
1999,7,13,1.368303647
1999,7,14,1.368803413
1999,7,15,1.369295146
1999,7,16,1.369778856
1999,7,17,1.370254552
1999,7,18,1.370722244
1999,7,19,1.37118194
1999,7,20,1.371633651
1999,7,21,1.372077385
1999,7,22,1.372513151
1999,7,23,1.372940959
1999,7,24,1.373360818
1999,7,25,1.373772736
1999,7,26,1.374176724
1999,7,27,1.37457279
1999,7,28,1.374960943
1999,7,29,1.375341193
1999,7,30,1.375713549
1999,7,31,1.376078019
1999,8,1,1.376434613
1999,8,2,1.376783341
1999,8,3,1.37712421
1999,8,4,1.37745723
1999,8,5,1.377782411
1999,8,6,1.378099761
1999,8,7,1.378409289
1999,8,8,1.378711004
1999,8,9,1.379004915
1999,8,10,1.379291032
1999,8,11,1.379569363
1999,8,12,1.379839918
1999,8,13,1.380102704
1999,8,14,1.380357732
1999,8,15,1.38060501
1999,8,16,1.380844547
1999,8,17,1.381076353
1999,8,18,1.381300435
1999,8,19,1.381516803
1999,8,20,1.381725465
1999,8,21,1.381926432
1999,8,22,1.382119711
1999,8,23,1.382305311
1999,8,24,1.382483242
1999,8,25,1.382653511
1999,8,26,1.382816129
1999,8,27,1.382971104
1999,8,28,1.383118444
1999,8,29,1.383258158
1999,8,30,1.383390256
1999,8,31,1.383514746
1999,9,1,1.383631636
1999,9,2,1.383740937
1999,9,3,1.383842655
1999,9,4,1.3839368
1999,9,5,1.384023382
1999,9,6,1.384102408
1999,9,7,1.384173887
1999,9,8,1.384237828
1999,9,9,1.384294239
1999,9,10,1.38434313
1999,9,11,1.384384509
1999,9,12,1.384418385
1999,9,13,1.384444766
1999,9,14,1.384463661
1999,9,15,1.384475079
1999,9,16,1.384479028
1999,9,17,1.384475517
1999,9,18,1.384464554
1999,9,19,1.384446148
1999,9,20,1.384420309
1999,9,21,1.384387043
1999,9,22,1.38434636
1999,9,23,1.384298269
1999,9,24,1.384242777
1999,9,25,1.384179894
1999,9,26,1.384109628
1999,9,27,1.384031987
1999,9,28,1.383946981
1999,9,29,1.383854617
1999,9,30,1.383754904
1999,10,1,1.38364785
1999,10,2,1.383533465
1999,10,3,1.383411756
1999,10,4,1.383282732
1999,10,5,1.383146401
1999,10,6,1.383002772
1999,10,7,1.382851853
1999,10,8,1.382693652
1999,10,9,1.382528179
1999,10,10,1.382355441
1999,10,11,1.382175446
1999,10,12,1.381988204
1999,10,13,1.381793723
1999,10,14,1.38159201
1999,10,15,1.381383074
1999,10,16,1.381166924
1999,10,17,1.380943568
1999,10,18,1.380713014
1999,10,19,1.38047527
1999,10,20,1.380230345
1999,10,21,1.379978248
1999,10,22,1.379718985
1999,10,23,1.379452566
1999,10,24,1.379178999
1999,10,25,1.378898292
1999,10,26,1.378610454
1999,10,27,1.378315492
1999,10,28,1.378013415
1999,10,29,1.37770423
1999,10,30,1.377387947
1999,10,31,1.377064574
1999,11,1,1.376734118
1999,11,2,1.376396588
1999,11,3,1.376051991
1999,11,4,1.375700337
1999,11,5,1.375341633
1999,11,6,1.374975887
1999,11,7,1.374603108
1999,11,8,1.374223303
1999,11,9,1.373836481
1999,11,10,1.37344265
1999,11,11,1.373041818
1999,11,12,1.372633993
1999,11,13,1.372219182
1999,11,14,1.371797395
1999,11,15,1.371368639
1999,11,16,1.370932922
1999,11,17,1.370490252
1999,11,18,1.370040638
1999,11,19,1.369584087
1999,11,20,1.369120607
1999,11,21,1.368650206
1999,11,22,1.368172892
1999,11,23,1.367688674
1999,11,24,1.367197559
1999,11,25,1.366699555
1999,11,26,1.36619467
1999,11,27,1.365682984
1999,11,28,1.365164506
1999,11,29,1.364639243
1999,11,30,1.364107203
1999,12,1,1.363568393
1999,12,2,1.363026339
1999,12,3,1.362481044
1999,12,4,1.361932547
1999,12,5,1.361380852
1999,12,6,1.360825961
1999,12,7,1.360267914
1999,12,8,1.359706715
1999,12,9,1.359142367
1999,12,10,1.35857491
1999,12,11,1.358004347
1999,12,12,1.357475091
1999,12,13,1.356942649
1999,12,14,1.356407025
1999,12,15,1.355916098
1999,12,16,1.355421942
1999,12,17,1.354924594
1999,12,18,1.354424134
1999,12,19,1.353967834
1999,12,20,1.353508335
1999,12,21,1.353045643
1999,12,22,1.352579796
1999,12,23,1.352110837
1999,12,24,1.35163877
1999,12,25,1.351211419
1999,12,26,1.351180214
1999,12,27,1.351145079
1999,12,28,1.351106117
1999,12,29,1.351063401
1999,12,30,1.351016971
1999,12,31,1.350966866
2000,1,1,1.350913129
2000,1,2,1.350855762
2000,1,3,1.350794771
2000,1,4,1.350730196
2000,1,5,1.35066208
2000,1,6,1.350590427
2000,1,7,1.350515241
2000,1,8,1.350436604
2000,1,9,1.350354561
2000,1,10,1.350269156
2000,1,11,1.350180394
2000,1,12,1.35008832
2000,1,13,1.34999298
2000,1,14,1.349894467
2000,1,15,1.349792877
2000,1,16,1.34968824
2000,1,17,1.349580575
2000,1,18,1.349469893
2000,1,19,1.349356205
2000,1,20,1.349239515
2000,1,21,1.349119826
2000,1,22,1.348997151
2000,1,23,1.3488715
2000,1,24,1.348742885
2000,1,25,1.348611318
2000,1,26,1.348476821
2000,1,27,1.348339423
2000,1,28,1.348199158
2000,1,29,1.348056059
2000,1,30,1.347910153
2000,1,31,1.347761466
2000,2,1,1.347664676
2000,2,2,1.347618244
2000,2,3,1.347620663
2000,2,4,1.347671209
2000,2,5,1.347768665
2000,2,6,1.347863
2000,2,7,1.347954217
2000,2,8,1.348042321
2000,2,9,1.348127325
2000,2,10,1.348260077
2000,2,11,1.348439383
2000,2,12,1.348664924
2000,2,13,1.348887169
2000,2,14,1.349106131
2000,2,15,1.349321825
2000,2,16,1.349534275
2000,2,17,1.349743495
2000,2,18,1.349949499
2000,2,19,1.350152292
2000,2,20,1.350351849
2000,2,21,1.350548078
2000,2,22,1.350740875
2000,2,23,1.35093017
2000,2,24,1.351115838
2000,2,25,1.351297742
2000,2,26,1.351475729
2000,2,27,1.351649622
2000,2,28,1.35352935
2000,2,29,1.355402943
2000,3,1,1.357270407
2000,3,2,1.35913175
2000,3,3,1.360983489
2000,3,4,1.362825636
2000,3,5,1.364658202
2000,3,6,1.366481412
2000,3,7,1.368448543
2000,3,8,1.370405948
2000,3,9,1.372353639
2000,3,10,1.374291627
2000,3,11,1.376219924
2000,3,12,1.378138539
2000,3,13,1.380047485
2000,3,14,1.381946773
2000,3,15,1.383836414
2000,3,16,1.385716419
2000,3,17,1.387586799
2000,3,18,1.389447565
2000,3,19,1.391298728
2000,3,20,1.3931403
2000,3,21,1.394972291
2000,3,22,1.396794713
2000,3,23,1.398607576
2000,3,24,1.400410892
2000,3,25,1.402204671
2000,3,26,1.403988925
2000,3,27,1.405763665
2000,3,28,1.407528901
2000,3,29,1.409284645
2000,3,30,1.411030907
2000,3,31,1.412767698
2000,4,1,1.41449503
2000,4,2,1.416212914
2000,4,3,1.417921359
2000,4,4,1.419620377
2000,4,5,1.42130998
2000,4,6,1.422990177
2000,4,7,1.42466098
2000,4,8,1.426322399
2000,4,9,1.427974446
2000,4,10,1.429617131
2000,4,11,1.431250465
2000,4,12,1.432874458
2000,4,13,1.434489122
2000,4,14,1.436094467
2000,4,15,1.437690505
2000,4,16,1.439277245
2000,4,17,1.440854698
2000,4,18,1.442422876
2000,4,19,1.443981789
2000,4,20,1.445531447
2000,4,21,1.447071862
2000,4,22,1.448603043
2000,4,23,1.450125002
2000,4,24,1.45163775
2000,4,25,1.453141296
2000,4,26,1.454635652
2000,4,27,1.456120828
2000,4,28,1.457596834
2000,4,29,1.459063682
2000,4,30,1.460521382
2000,5,1,1.461969944
2000,5,2,1.463409379
2000,5,3,1.464839698
2000,5,4,1.46626091
2000,5,5,1.467673027
2000,5,6,1.469076059
2000,5,7,1.470470016
2000,5,8,1.47185491
2000,5,9,1.47323075
2000,5,10,1.474597546
2000,5,11,1.47595531
2000,5,12,1.477304052
2000,5,13,1.478643782
2000,5,14,1.47997451
2000,5,15,1.481296247
2000,5,16,1.482609004
2000,5,17,1.48391279
2000,5,18,1.485207616
2000,5,19,1.486493493
2000,5,20,1.48777043
2000,5,21,1.489038438
2000,5,22,1.490297528
2000,5,23,1.491547709
2000,5,24,1.492788992
2000,5,25,1.494021387
2000,5,26,1.495244904
2000,5,27,1.496459554
2000,5,28,1.497665347
2000,5,29,1.498862293
2000,5,30,1.500050402
2000,5,31,1.501229684
2000,6,1,1.502400151
2000,6,2,1.503561811
2000,6,3,1.504714675
2000,6,4,1.505858753
2000,6,5,1.506994056
2000,6,6,1.508120593
2000,6,7,1.509238375
2000,6,8,1.510347411
2000,6,9,1.511447712
2000,6,10,1.512539287
2000,6,11,1.513622148
2000,6,12,1.514696303
2000,6,13,1.515761764
2000,6,14,1.516818539
2000,6,15,1.51786664
2000,6,16,1.518906075
2000,6,17,1.519936856
2000,6,18,1.520958991
2000,6,19,1.521972492
2000,6,20,1.522977367
2000,6,21,1.523973628
2000,6,22,1.524961283
2000,6,23,1.525940343
2000,6,24,1.526910818
2000,6,25,1.527872717
2000,6,26,1.528826051
2000,6,27,1.529770829
2000,6,28,1.530707062
2000,6,29,1.531634758
2000,6,30,1.532553929
2000,7,1,1.533464583
2000,7,2,1.534366731
2000,7,3,1.535260383
2000,7,4,1.536145548
2000,7,5,1.537022235
2000,7,6,1.537890456
2000,7,7,1.538750219
2000,7,8,1.539601535
2000,7,9,1.540444412
2000,7,10,1.541278862
2000,7,11,1.542104893
2000,7,12,1.542922515
2000,7,13,1.543731738
2000,7,14,1.544532572
2000,7,15,1.545325027
2000,7,16,1.546109111
2000,7,17,1.546884835
2000,7,18,1.547652209
2000,7,19,1.548411241
2000,7,20,1.549161942
2000,7,21,1.549904321
2000,7,22,1.550638388
2000,7,23,1.551364152
2000,7,24,1.552081624
2000,7,25,1.552790811
2000,7,26,1.553491725
2000,7,27,1.554184375
2000,7,28,1.55486877
2000,7,29,1.555544919
2000,7,30,1.556212833
2000,7,31,1.556872521
2000,8,1,1.557523991
2000,8,2,1.558167255
2000,8,3,1.55880232
2000,8,4,1.559429198
2000,8,5,1.560047896
2000,8,6,1.560658425
2000,8,7,1.561260793
2000,8,8,1.561855012
2000,8,9,1.562441088
2000,8,10,1.563019034
2000,8,11,1.563588856
2000,8,12,1.564150566
2000,8,13,1.564704171
2000,8,14,1.565249683
2000,8,15,1.565787109
2000,8,16,1.56631646
2000,8,17,1.566837744
